Order ID,Cust ID,Gender,Age,Age-Group,Month,Status,Channel ,Category,Size,Qty,Amount,ship-city,ship-state
403-9590970-3585154,9590970,Women,32,Senior,Oct,Delivered,Ajio,Set,XXL,1,759,BANGALORE,KARNATAKA
406-5147430-0941961,5147430,Women,19,Teen,Oct,Delivered,Flipkart,Top,XL,1,518,MUMBAI,MAHARASHTRA
171-6810466-3039552,6810466,Men,21,Teen,Oct,Delivered,Flipkart,Set,XS,1,799,BENGALURU,KARNATAKA
402-5003165-6788335,5003165,Men,44,Senior,Oct,Delivered,Meesho,Set,XL,1,833,HYDERABAD,TELANGANA
171-2023316-1846715,2023316,Men,21,Teen,Oct,Delivered,Flipkart,Western,XXL,1,825,GHAZIABAD,UTTAR PRADESH
408-2893347-4784365,2893347,Men,58,Adult,Oct,Delivered,Meesho,Western,M,1,771,THANE,MAHARASHTRA
405-1492777-5835512,1492777,Women,27,Teen,Oct,Delivered,Amazon,Kurta,XXL,1,499,HYDERABAD,TELANGANA
402-2282465-5711556,2282465,Men,18,Teen,Oct,Delivered,Amazon,Western,L,1,724,KARIMNAGAR,TELANGANA
407-7686513-2429123,7686513,Men,40,Senior,Oct,Delivered,Amazon,Set,L,1,802,DURGAPUR,WEST BENGAL
407-7686513-2429123,7686513,Men,35,Senior,Oct,Delivered,Flipkart,Set,M,1,775,NEW DELHI,DELHI
407-3515095-6281162,3515095,Women,31,Senior,Oct,Delivered,Flipkart,Kurta,XL,1,725,BENGALURU,KARNATAKA
402-6628443-5602714,6628443,Men,36,Senior,Oct,Delivered,Amazon,Western,L,1,735,TIRUPATI,ANDHRA PRADESH
407-5916244-8305115,5916244,Women,32,Senior,Oct,Delivered,Amazon,Set,XL,1,499,SEHORE,MADHYA PRADESH
407-2932986-6501930,2932986,Men,66,Adult,Oct,Delivered,Flipkart,Western,XXL,1,690,VIJAYAWADA,ANDHRA PRADESH
171-9354893-4335566,9354893,Women,44,Senior,Oct,Delivered,Ajio,Top,XS,1,599,CHENNAI,TAMIL NADU
406-7895671-1461152,7895671,Men,41,Senior,Oct,Delivered,Amazon,Set,XS,1,788,DEHRI,BIHAR
406-7895671-1461152,7895671,Men,42,Senior,Oct,Delivered,Amazon,Set,L,1,788,KOLKATA,WEST BENGAL
406-7895671-1461152,7895671,Women,47,Senior,Oct,Delivered,Amazon,Set,S,1,612,BULANDSHAHR,UTTAR PRADESH
406-4121271-9465913,4121271,Men,26,Teen,Oct,Delivered,Amazon,Western,L,1,724,HYDERABAD,TELANGANA
171-9433123-5697900,9433123,Men,42,Senior,Oct,Delivered,Amazon,Set,S,1,499,GREATER NOIDA,UTTAR PRADESH
171-2872384-1110704,2872384,Women,43,Senior,Oct,Delivered,Others,Top,M,1,432,PUNE,MAHARASHTRA
408-6154848-0610754,6154848,Men,27,Teen,Oct,Delivered,Amazon,Set,L,2,1194,ANGUL,ODISHA
408-5087469-9245120,5087469,Men,49,Senior,Oct,Delivered,Myntra,Set,L,1,764,GUWAHATI,ASSAM
408-0361075-1696374,361075,Women,33,Senior,Oct,Delivered,Others,Kurta,XL,1,530,GORAKHPUR,UTTAR PRADESH
171-3132467-5256361,3132467,Men,35,Senior,Oct,Delivered,Amazon,Set,L,1,824,MANDAPETA,ANDHRA PRADESH
405-8165336-5589101,8165336,Men,19,Teen,Oct,Delivered,Amazon,Set,XXL,1,537,BENGALURU,KARNATAKA
406-9946243-0859523,9946243,Men,26,Teen,Oct,Delivered,Flipkart,Set,XL,1,969,BHOPAL,MADHYA PRADESH
404-9407061-4897941,9407061,Men,33,Senior,Oct,Delivered,Flipkart,Set,M,1,607,SAGAR,MADHYA PRADESH
404-0278420-6213142,278420,Women,32,Senior,Oct,Delivered,Amazon,Saree,Free,1,832,BENGALURU,KARNATAKA
407-4353076-7858710,4353076,Women,37,Senior,Oct,Delivered,Amazon,Set,XS,1,1098,HYDERABAD,TELANGANA
402-8049324-5758746,8049324,Women,65,Adult,Oct,Delivered,Amazon,Kurta,S,1,635,BENGALURU,KARNATAKA
405-6338175-9908329,6338175,Women,46,Senior,Oct,Delivered,Myntra,Kurta,S,1,517,PUNE,MAHARASHTRA
402-6445326-8392317,6445326,Women,19,Teen,Oct,Delivered,Flipkart,Kurta,M,1,426,HYDERABAD,TELANGANA
406-9549897-5843547,9549897,Women,39,Senior,Oct,Delivered,Amazon,Set,S,1,788,BENGALURU,KARNATAKA
171-3897230-0944345,3897230,Women,28,Teen,Oct,Delivered,Flipkart,Kurta,L,1,518,RANCHI,JHARKHAND
406-5788537-1778706,5788537,Women,48,Senior,Oct,Delivered,Myntra,Kurta,L,1,736,LUCKNOW,UTTAR PRADESH
408-1200414-2626722,1200414,Women,23,Teen,Oct,Delivered,Amazon,Set,XS,1,788,MIRIK,WEST BENGAL
405-8739704-2443559,8739704,Men,23,Teen,Oct,Delivered,Amazon,Set,L,1,735,BENGALURU,KARNATAKA
406-8539445-6594727,8539445,Women,65,Adult,Oct,Delivered,Amazon,Set,M,1,1126,JAMNAGAR,GUJARAT
406-4039876-8637900,4039876,Women,18,Teen,Oct,Delivered,Nalli,Set,M,1,1432,BHANDARA,MAHARASHTRA
406-4039876-8637900,4039876,Women,35,Senior,Oct,Delivered,Myntra,Kurta,XL,1,399,FARIDABAD,HARYANA
407-2858423-3325920,2858423,Women,61,Adult,Oct,Delivered,Ajio,Kurta,XL,1,736,CHENNAI,TAMIL NADU
404-7620918-7046748,7620918,Women,33,Senior,Oct,Delivered,Amazon,Kurta,XL,1,518,MANNARGUDI,TAMIL NADU
406-8301437-6125925,8301437,Women,22,Teen,Oct,Delivered,Nalli,Set,XL,1,788,ONGOLE,ANDHRA PRADESH
408-4121205-5319568,4121205,Men,22,Teen,Oct,Delivered,Flipkart,Set,L,1,666,PUNE,MAHARASHTRA
403-9786643-7573962,9786643,Women,18,Teen,Oct,Delivered,Flipkart,Set,M,1,788,CHENNAI,TAMIL NADU
408-3622020-6631529,3622020,Women,43,Senior,Oct,Delivered,Meesho,Top,XL,1,625,DAMOH,MADHYA PRADESH
405-3180984-5139503,3180984,Men,78,Adult,Oct,Delivered,Amazon,Set,S,1,568,MUMBAI,MAHARASHTRA
406-0678966-7067566,678966,Men,21,Teen,Oct,Delivered,Amazon,Set,M,1,664,NEW DELHI,DELHI
403-1438073-4769101,1438073,Women,28,Teen,Oct,Delivered,Amazon,Set,XL,1,655,CHILAKALURIPET,ANDHRA PRADESH
171-9126698-2760343,9126698,Men,72,Adult,Oct,Delivered,Amazon,Set,XS,1,567,NAVI MUMBAI,MAHARASHTRA
408-1867634-8217920,1867634,Women,20,Teen,Oct,Delivered,Myntra,Blouse,XXL,1,563,SHIMLA,HIMACHAL PRADESH
406-0418717-1938734,418717,Women,34,Senior,Oct,Delivered,Amazon,Kurta,M,1,487,ROURKELA,ODISHA
404-9475962-3969942,9475962,Men,75,Adult,Oct,Delivered,Flipkart,Set,XL,1,832,BENGALURU,KARNATAKA
406-5227490-3254721,5227490,Women,46,Senior,Oct,Delivered,Flipkart,Set,S,1,1229,GUWAHATI,ASSAM
407-4090543-5059547,4090543,Women,40,Senior,Oct,Delivered,Myntra,Set,XS,1,633,PATHANKOT,PUNJAB
404-7897453-6125961,7897453,Men,29,Teen,Oct,Delivered,Amazon,Western,XXL,1,735,ATTINGAL,KERALA
402-8550790-0113142,8550790,Men,23,Teen,Oct,Delivered,Amazon,Set,XL,1,664,NEW DELHI,DELHI
403-2538135-6076310,2538135,Men,76,Adult,Oct,Delivered,Others,Set,L,1,1442,NAVI MUMBAI,MAHARASHTRA
402-8204265-4234741,8204265,Women,46,Senior,Oct,Delivered,Others,Set,XL,1,1146,NOIDA,UTTAR PRADESH
407-1772430-4111519,1772430,Women,55,Adult,Oct,Delivered,Flipkart,Set,XL,1,567,LUCKNOW,UTTAR PRADESH
408-5152099-3035534,5152099,Men,42,Senior,Oct,Delivered,Flipkart,Set,L,1,499,PAONTA SAHIB,HIMACHAL PRADESH
404-6387846-5453114,6387846,Women,34,Senior,Oct,Delivered,Myntra,Kurta,M,1,475,BENGALURU,KARNATAKA
403-8518320-7817143,8518320,Women,25,Teen,Oct,Delivered,Amazon,Set,M,1,666,SERAMPORE,WEST BENGAL
405-4755854-9568304,4755854,Women,37,Senior,Oct,Cancelled,Myntra,Kurta,S,1,318,NAGAPATTINAM,TAMIL NADU
405-4755854-9568304,4755854,Men,48,Senior,Oct,Delivered,Ajio,Set,XXL,1,985,JAIPUR,RAJASTHAN
405-4755854-9568304,4755854,Women,18,Teen,Oct,Delivered,Ajio,Set,L,1,696,JAIPUR,RAJASTHAN
405-4755854-9568304,4755854,Men,68,Adult,Oct,Delivered,Flipkart,Set,S,1,771,BENGALURU,KARNATAKA
405-4755854-9568304,4755854,Men,36,Senior,Oct,Delivered,Ajio,Set,XL,1,549,NAVI MUMBAI,MAHARASHTRA
407-4178953-9509950,4178953,Women,39,Senior,Oct,Delivered,Myntra,Set,L,1,567,ONGOLE,ANDHRA PRADESH
403-7608886-2802750,7608886,Men,45,Senior,Oct,Delivered,Others,Western,M,1,771,KALYAN,MAHARASHTRA
404-5029426-4681909,5029426,Men,43,Senior,Oct,Delivered,Ajio,Set,M,1,1319,KALADHUNGI,UTTARAKHAND
404-5029426-4681909,5029426,Women,46,Senior,Oct,Delivered,Others,Set,XL,1,563,PUNE,MAHARASHTRA
402-2421418-4136326,2421418,Women,59,Adult,Oct,Delivered,Myntra,Kurta,XL,1,495,HYDERABAD,ANDHRA PRADESH
171-4006098-6176319,4006098,Women,65,Adult,Oct,Delivered,Amazon,Set,L,1,999,VISAKHAPATNAM,ANDHRA PRADESH
171-4908179-1859533,4908179,Women,31,Senior,Oct,Delivered,Amazon,Kurta,XXL,1,368,PIMPRI CHINCHWAD,MAHARASHTRA
405-6446972-4571555,6446972,Women,20,Teen,Oct,Delivered,Flipkart,Kurta,L,1,547,GURUGRAM,HARYANA
405-0893816-9309133,893816,Women,29,Teen,Oct,Delivered,Amazon,Set,XL,1,599,UDAIPUR,RAJASTHAN
406-1784285-7023564,1784285,Men,29,Teen,Oct,Delivered,Amazon,Western,XL,1,859,CHENNAI,TAMIL NADU
402-2602946-2127564,2602946,Women,43,Senior,Oct,Delivered,Ajio,Set,XS,1,599,COIMBATORE,TAMIL NADU
407-9769660-2682744,9769660,Women,51,Adult,Oct,Delivered,Flipkart,Set,XXL,1,666,HYDERABAD,TELANGANA
406-9302740-6397127,9302740,Women,66,Adult,Oct,Delivered,Amazon,Set,S,1,597,MOHALI,PUNJAB
402-5192624-7908307,5192624,Women,70,Adult,Oct,Delivered,Flipkart,Set,XS,1,788,PUNE,MAHARASHTRA
402-7869008-3621965,7869008,Men,29,Teen,Oct,Delivered,Myntra,Set,M,1,786,NEW DELHI,DELHI
402-0755923-1422713,755923,Women,31,Senior,Oct,Delivered,Flipkart,Kurta,XL,1,345,GUWAHATI,ASSAM
406-0635155-1573120,635155,Women,76,Adult,Oct,Delivered,Ajio,Set,L,1,680,PUNE,MAHARASHTRA
406-0635155-1573120,635155,Women,49,Senior,Oct,Delivered,Myntra,Blouse,L,1,625,VISAKHAPATNAM,ANDHRA PRADESH
171-1151224-7513125,1151224,Women,30,Senior,Oct,Delivered,Myntra,Blouse,M,1,664,BHAGALPUR,BIHAR
408-5723597-5999539,5723597,Women,64,Adult,Oct,Delivered,Amazon,Set,XXL,1,968,HYDERABAD,TELANGANA
408-0490339-4221145,490339,Men,49,Senior,Oct,Delivered,Myntra,Set,XL,1,1186,HYDERABAD,TELANGANA
407-1558500-0296323,1558500,Men,20,Teen,Oct,Delivered,Myntra,Set,M,1,788,MUMBAI,MAHARASHTRA
404-8915878-5849932,8915878,Men,34,Senior,Oct,Delivered,Others,Top,S,1,523,SOUTH GOA,GOA
404-8915878-5849932,8915878,Women,47,Senior,Oct,Delivered,Amazon,Set,XXL,1,563,VISAKHAPATNAM,ANDHRA PRADESH
404-8915878-5849932,8915878,Men,51,Adult,Oct,Delivered,Amazon,Set,S,1,788,MUMBAI,MAHARASHTRA
404-8915878-5849932,8915878,Women,35,Senior,Oct,Delivered,Meesho,Set,XS,1,499,SALEM,TAMIL NADU
404-5804253-1370760,5804253,Men,34,Senior,Oct,Delivered,Flipkart,Saree,Free,1,563,BHOPAL,MADHYA PRADESH
407-0145415-0474759,145415,Men,40,Senior,Oct,Delivered,Flipkart,Set,XXL,1,1115,KOCHI,KERALA
406-7463031-4603566,7463031,Men,67,Adult,Oct,Delivered,Myntra,Saree,Free,1,595,INDORE,MADHYA PRADESH
171-0793125-7643526,793125,Women,35,Senior,Oct,Delivered,Myntra,Set,L,1,597,KOLKATA,WEST BENGAL
408-8231229-5343558,8231229,Men,25,Teen,Oct,Delivered,Amazon,Saree,Free,1,458,HOSUR,TAMIL NADU
171-7981625-9622762,7981625,Women,74,Adult,Oct,Delivered,Flipkart,Set,M,1,1115,CHENNAI,TAMIL NADU
404-8473800-1377936,8473800,Men,33,Senior,Oct,Delivered,Nalli,Set,XS,1,666,AMRAVATI,MAHARASHTRA
404-8473800-1377936,8473800,Men,26,Teen,Oct,Delivered,Myntra,Set,M,1,1066,THANE,MAHARASHTRA
405-1365663-5876336,1365663,Women,43,Senior,Oct,Delivered,Ajio,Set,XL,1,591,SOLAN,HIMACHAL PRADESH
405-0020969-5333941,20969,Women,38,Senior,Oct,Delivered,Flipkart,Set,XL,1,534,FARIDABAD,HARYANA
407-0274246-5281951,274246,Men,28,Teen,Oct,Delivered,Flipkart,Top,XL,1,599,CHANDIGARH,CHANDIGARH
408-0066299-6267502,66299,Women,47,Senior,Oct,Delivered,Amazon,Set,M,1,988,AJMER,RAJASTHAN
403-9195570-7611533,9195570,Women,41,Senior,Oct,Delivered,Myntra,Set,S,1,999,VELLORE,TAMIL NADU
403-2874940-9313910,2874940,Men,40,Senior,Oct,Delivered,Flipkart,Saree,Free,1,635,BENGALURU,KARNATAKA
408-1677368-4413126,1677368,Men,46,Senior,Oct,Delivered,Amazon,Saree,Free,1,540,NAGERCOIL,TAMIL NADU
405-0107080-9526713,107080,Women,32,Senior,Oct,Delivered,Flipkart,Saree,Free,1,967,GUNTUR,ANDHRA PRADESH
408-2826518-4796304,2826518,Men,42,Senior,Oct,Delivered,Myntra,Ethnic Dress,M,1,855,THANE,MAHARASHTRA
407-2679623-6317101,2679623,Women,46,Senior,Oct,Delivered,Others,Set,XL,1,767,VISAKHAPATNAM,ANDHRA PRADESH
408-1002922-1261136,1002922,Women,65,Adult,Oct,Delivered,Flipkart,Saree,Free,1,424,BAGALKOT,KARNATAKA
405-2941701-5421951,2941701,Women,29,Teen,Oct,Delivered,Amazon,Saree,Free,1,359,CHENNAI,TAMIL NADU
405-2941701-5421951,2941701,Women,46,Senior,Oct,Delivered,Flipkart,Set,XL,1,1112,BIKANER,RAJASTHAN
407-4091650-4666717,4091650,Women,73,Adult,Oct,Delivered,Ajio,Set,XXL,1,539,NEW DELHI,DELHI
404-6572108-4953161,6572108,Women,70,Adult,Oct,Delivered,Amazon,Set,L,1,597,HYDERABAD,TELANGANA
407-7854832-4251563,7854832,Men,52,Adult,Oct,Delivered,Amazon,Western,M,1,791,MUMBAI,MAHARASHTRA
403-1577845-3025919,1577845,Women,32,Senior,Oct,Delivered,Ajio,Blouse,XL,1,625,FARAKKA,WEST BENGAL
408-8395386-3203523,8395386,Women,47,Senior,Oct,Delivered,Myntra,Top,XL,1,540,ANUPURAM,TAMIL NADU
408-5445859-4360318,5445859,Women,42,Senior,Oct,Delivered,Others,Top,M,1,749,NEW DELHI,DELHI
402-8650621-7753968,8650621,Women,25,Teen,Oct,Delivered,Myntra,Set,XS,1,696,RAICHUR,KARNATAKA
404-3987684-3021114,3987684,Women,28,Teen,Oct,Delivered,Amazon,Kurta,XL,1,499,NEW DELHI,DELHI
403-7713096-2041151,7713096,Women,32,Senior,Oct,Delivered,Amazon,Set,XS,1,1165,MUMBAI,MAHARASHTRA
408-7306894-0538719,7306894,Women,56,Adult,Oct,Delivered,Amazon,Set,L,1,939,GURUGRAM,HARYANA
403-9653380-0723527,9653380,Women,30,Senior,Oct,Delivered,Amazon,Kurta,M,1,449,JAIPUR,RAJASTHAN
171-1290090-0027523,1290090,Women,44,Senior,Oct,Delivered,Myntra,Set,L,1,921,NEW DELHI,DELHI
407-7906789-0956353,7906789,Women,45,Senior,Oct,Delivered,Amazon,Set,XL,1,1036,PATNA,BIHAR
407-1109977-6820330,1109977,Women,56,Adult,Oct,Delivered,Amazon,Kurta,L,1,399,BENGALURU,KARNATAKA
404-3683082-8059563,3683082,Women,72,Adult,Oct,Delivered,Myntra,Kurta,XL,1,511,NEW DELHI,DELHI
402-6695712-5040325,6695712,Women,38,Senior,Oct,Delivered,Ajio,Set,S,1,666,VAPI,GUJARAT
406-4961209-0292318,4961209,Women,32,Senior,Oct,Refunded,Amazon,Set,L,1,666,DIPKA,CHHATTISGARH
404-2663693-2353126,2663693,Women,25,Teen,Oct,Delivered,Flipkart,Kurta,XS,1,487,KOZHIKODE,KERALA
404-2663693-2353126,2663693,Women,32,Senior,Oct,Delivered,Ajio,Set,S,1,725,ALLAHABAD,UTTAR PRADESH
405-9380246-0333165,9380246,Women,32,Senior,Oct,Delivered,Amazon,Set,XL,1,461,NEW DELHI,DELHI
402-3556954-1384336,3556954,Women,37,Senior,Oct,Delivered,Amazon,Kurta,XL,1,301,BENGALURU,KARNATAKA
402-5379003-9973146,5379003,Women,78,Adult,Oct,Delivered,Myntra,Set,XXL,1,949,MANDHAR INDUSTRIAL AREA,CHHATTISGARH
404-5241796-2819546,5241796,Women,41,Senior,Oct,Delivered,Myntra,Set,S,1,474,NAMAKKAL,TAMIL NADU
402-1701638-6598747,1701638,Women,46,Senior,Oct,Delivered,Ajio,Set,L,1,635,NAGPUR,MAHARASHTRA
404-9418739-4394743,9418739,Women,30,Senior,Oct,Delivered,Amazon,Kurta,L,1,348,SAHARANPUR,UTTAR PRADESH
403-2666496-7900346,2666496,Women,58,Adult,Oct,Delivered,Amazon,Set,XL,1,1364,EAST DELHI,DELHI
407-1342623-0021107,1342623,Women,60,Adult,Oct,Cancelled,Amazon,Set,L,1,589,NAGERCOIL,TAMIL NADU
405-8815724-5824301,8815724,Women,36,Senior,Oct,Delivered,Amazon,Kurta,S,1,544,UDUPI,KARNATAKA
408-0933515-1554728,933515,Women,59,Adult,Oct,Delivered,Flipkart,Set,XL,1,847,BHAVNAGAR,GUJARAT
403-6508945-4538742,6508945,Women,33,Senior,Oct,Returned,Ajio,Saree,Free,1,1268,GHAZIABAD,UTTAR PRADESH
405-6874041-3503540,6874041,Women,44,Senior,Oct,Delivered,Myntra,Set,S,1,967,FAIZABAD,UTTAR PRADESH
403-3816793-8387567,3816793,Women,18,Teen,Oct,Delivered,Nalli,Set,M,1,1221,LUDHIANA,PUNJAB
402-7440350-0844369,7440350,Women,61,Adult,Oct,Delivered,Myntra,Set,S,2,2244,TADPATRI,ANDHRA PRADESH
402-6738785-2384308,6738785,Women,23,Teen,Oct,Delivered,Amazon,Set,S,1,597,BOKARO STEEL CITY,JHARKHAND
405-3315541-6501911,3315541,Women,52,Adult,Oct,Delivered,Amazon,Kurta,S,1,399,LUCKNOW,UTTAR PRADESH
405-9298496-7577926,9298496,Women,27,Teen,Oct,Delivered,Amazon,Set,L,1,999,VISAKHAPATNAM,ANDHRA PRADESH
171-9614786-8352355,9614786,Women,23,Teen,Oct,Delivered,Nalli,Set,XXL,1,476,NEW THAKURLI,MAHARASHTRA
171-4655628-4052301,4655628,Women,20,Teen,Oct,Delivered,Myntra,Set,L,1,1138,PUNE,MAHARASHTRA
404-9536954-8577910,9536954,Women,52,Adult,Oct,Delivered,Meesho,Set,L,1,988,GHAZIABAD,UTTAR PRADESH
402-7551322-5681113,7551322,Women,19,Teen,Oct,Delivered,Nalli,Set,XXL,1,788,BENGALURU 560016,KARNATAKA
408-5851999-1796327,5851999,Women,21,Teen,Oct,Delivered,Flipkart,Set,XXL,1,828,RAIPUR,CHHATTISGARH
404-8882446-7821120,8882446,Women,30,Senior,Oct,Delivered,Amazon,Set,XXL,1,969,NEW DELHI,DELHI
408-4015560-0425936,4015560,Women,32,Senior,Oct,Delivered,Flipkart,Set,XL,1,832,ERNAKULAM DIST.,KERALA
408-4015560-0425936,4015560,Women,72,Adult,Oct,Delivered,Amazon,Set,L,1,799,ONGOLE,ANDHRA PRADESH
408-4015560-0425936,4015560,Women,28,Teen,Oct,Delivered,Amazon,Kurta,M,1,518,NEW DELHI,DELHI
406-9407350-3687544,9407350,Women,36,Senior,Oct,Delivered,Myntra,Kurta,XXL,1,715,COIMBATORE,TAMIL NADU
404-0732001-7288364,732001,Men,39,Senior,Oct,Delivered,Nalli,Western,XXL,1,791,MUMBAI,MAHARASHTRA
408-5014067-4353953,5014067,Women,34,Senior,Oct,Delivered,Amazon,Set,XXL,1,968,NOIDA,UTTAR PRADESH
404-5298155-4965110,5298155,Women,41,Senior,Oct,Refunded,Nalli,Top,S,1,446,NEW DELHI,DELHI
402-8297211-5339514,8297211,Women,37,Senior,Oct,Delivered,Ajio,Set,XS,1,1099,VIZIANAGARAM,ANDHRA PRADESH
405-8456164-1608358,8456164,Women,65,Adult,Oct,Delivered,Myntra,Kurta,M,1,499,JAMMU,JAMMU & KASHMIR
407-1488480-3304332,1488480,Women,49,Senior,Oct,Delivered,Flipkart,Kurta,XL,1,533,THANE,MAHARASHTRA
408-3853788-2326762,3853788,Women,32,Senior,Oct,Delivered,Amazon,Set,XL,1,799,NAVI MUMBAI,MAHARASHTRA
405-2206460-3893939,2206460,Women,24,Teen,Oct,Delivered,Myntra,Blouse,M,1,665,CHENNAI,TAMIL NADU
171-7367745-6108338,7367745,Men,59,Adult,Oct,Delivered,Amazon,Western,XXL,1,496,MYSURU,KARNATAKA
408-6014992-6189131,6014992,Women,32,Senior,Oct,Delivered,Nalli,Kurta,M,1,544,HYDERABAD,TELANGANA
408-3170626-3685931,3170626,Women,33,Senior,Oct,Returned,Amazon,Kurta,XL,1,692,HYDERABAD,TELANGANA
407-3811032-5687554,3811032,Women,48,Senior,Oct,Delivered,Flipkart,Set,S,1,568,PARADIP,ODISHA
407-7878890-7119514,7878890,Women,19,Teen,Oct,Delivered,Flipkart,Kurta,XXL,1,426,BANGALORE,KARNATAKA
403-0564459-3776330,564459,Women,46,Senior,Oct,Delivered,Flipkart,Set,L,1,698,COIMBATORE,TAMIL NADU
407-1241236-5961162,1241236,Women,23,Teen,Oct,Delivered,Amazon,Set,XL,1,660,GIRIDIH,JHARKHAND
407-2636810-3265169,2636810,Women,42,Senior,Oct,Delivered,Amazon,Set,XXL,1,591,RAMANATHAPURAM,TAMIL NADU
406-0984632-6958701,984632,Women,24,Teen,Oct,Delivered,Flipkart,Set,S,1,792,JAIPUR,RAJASTHAN
405-6730912-8357933,6730912,Women,39,Senior,Oct,Delivered,Myntra,Kurta,XXL,1,301,RAJAHMUNDRY,ANDHRA PRADESH
408-3201891-3599507,3201891,Women,36,Senior,Oct,Delivered,Myntra,Set,M,1,799,FARIDABAD,HARYANA
404-8668802-0485147,8668802,Women,37,Senior,Oct,Delivered,Amazon,Kurta,XL,1,358,JAMMU,JAMMU & KASHMIR
403-5902601-0757105,5902601,Women,37,Senior,Oct,Delivered,Myntra,Set,XL,1,792,INDORE,MADHYA PRADESH
403-5902601-0757105,5902601,Women,34,Senior,Oct,Delivered,Myntra,Saree,Free,1,293,TINSUKIA,ASSAM
404-8295066-2401105,8295066,Women,22,Teen,Oct,Refunded,Myntra,Top,L,1,464,KOLKATA,WEST BENGAL
171-6217398-9682744,6217398,Women,66,Adult,Oct,Delivered,Flipkart,Kurta,S,1,495,AGRA,UTTAR PRADESH
402-4279559-5440307,4279559,Women,22,Teen,Oct,Delivered,Flipkart,Set,XL,1,665,KISHANGANJ,BIHAR
402-7201513-3469962,7201513,Men,63,Adult,Oct,Delivered,Ajio,Western,M,1,771,BENGALURU,KARNATAKA
405-1832225-5585961,1832225,Women,37,Senior,Oct,Delivered,Amazon,Kurta,XXL,1,317,BANGALORE,KARNATAKA
404-4913085-0895503,4913085,Women,57,Adult,Oct,Delivered,Myntra,Set,XL,1,1068,RAWATBHATA,RAJASTHAN
408-2354557-7193113,2354557,Women,23,Teen,Oct,Delivered,Ajio,Set,L,1,567,KALYAN,MAHARASHTRA
406-2563484-0750753,2563484,Women,32,Senior,Oct,Delivered,Ajio,Kurta,XL,1,544,THANE,MAHARASHTRA
407-7911306-2225168,7911306,Women,24,Teen,Oct,Delivered,Amazon,Kurta,XXL,1,379,KANPUR,UTTAR PRADESH
407-7306651-6168364,7306651,Women,26,Teen,Oct,Delivered,Myntra,Set,L,1,716,KOLKATA,WEST BENGAL
404-3733400-5408341,3733400,Women,35,Senior,Oct,Delivered,Amazon,Set,S,1,771,CHINCHANI,MAHARASHTRA
408-9192143-9729143,9192143,Women,67,Adult,Oct,Delivered,Myntra,Kurta,XL,1,486,DEHRADUN,UTTARAKHAND
408-4917514-1869167,4917514,Women,45,Senior,Oct,Delivered,Nalli,Kurta,XL,1,435,ERNAKULAM,KERALA
408-4073000-7700301,4073000,Women,21,Teen,Oct,Delivered,Amazon,Kurta,XL,1,655,ERNAKULAM,KERALA
408-6254423-9906746,6254423,Women,35,Senior,Oct,Delivered,Myntra,Set,S,1,672,MADHEPURA,BIHAR
408-0595204-9546740,595204,Women,29,Teen,Oct,Delivered,Amazon,Set,S,1,1613,ERODE,TAMIL NADU
403-8280224-6565906,8280224,Women,24,Teen,Oct,Delivered,Flipkart,Kurta,L,1,458,NAVI MUMBAI,MAHARASHTRA
404-6403482-0085100,6403482,Women,19,Teen,Oct,Delivered,Flipkart,Set,XL,1,1299,BHARATPUR,RAJASTHAN
408-6069656-2777915,6069656,Women,48,Senior,Oct,Delivered,Flipkart,Set,XS,1,716,KUMTA,KARNATAKA
171-2740039-2484320,2740039,Women,27,Teen,Oct,Delivered,Amazon,Set,XXL,1,775,BHARUCH,GUJARAT
406-1893448-0805943,1893448,Women,36,Senior,Oct,Delivered,Myntra,Saree,Free,1,549,THRISSUR,KERALA
406-1394833-1636307,1394833,Women,27,Teen,Oct,Delivered,Flipkart,Saree,Free,1,390,MURWARA KATNI,MADHYA PRADESH
408-0182524-3985907,182524,Women,71,Adult,Oct,Delivered,Meesho,Blouse,L,1,493,LUCKNOW,UTTAR PRADESH
403-8217262-4515514,8217262,Women,39,Senior,Oct,Delivered,Others,Saree,Free,1,435,BENGALURU,KARNATAKA
171-2147024-8005150,2147024,Women,35,Senior,Oct,Delivered,Meesho,Top,XL,1,625,LEH,JAMMU & KASHMIR
403-9440138-4530750,9440138,Women,40,Senior,Oct,Delivered,Ajio,Kurta,L,1,635,MANGALURU,KARNATAKA
404-8122185-1736345,8122185,Women,77,Adult,Oct,Delivered,Amazon,Set,XXL,1,888,GURUGRAM,HARYANA
407-0232500-3997150,232500,Women,53,Adult,Oct,Delivered,Myntra,Set,XS,1,653,NEW DELHI,DELHI
405-8778113-4285957,8778113,Women,41,Senior,Oct,Delivered,Myntra,Set,XXL,1,635,BHUBANESWAR,ODISHA
404-3400977-7416329,3400977,Women,26,Teen,Oct,Delivered,Myntra,Top,XS,1,726,INDORE,MADHYA PRADESH
404-5901963-7277154,5901963,Women,40,Senior,Oct,Delivered,Flipkart,Set,M,1,824,AMRAVATI,MAHARASHTRA
171-1254948-0254749,1254948,Women,23,Teen,Oct,Cancelled,Amazon,Set,XL,1,654,CHENNAI,TAMIL NADU
402-6883557-1244357,6883557,Women,23,Teen,Oct,Delivered,Amazon,Kurta,XXL,1,499,NEW DELHI,DELHI
408-2888625-3861950,2888625,Women,31,Senior,Oct,Delivered,Myntra,Set,XL,1,563,MUMBAI,MAHARASHTRA
